Órgão;Fornecedor;CNPJ;Objeto;Valor (R$);Modalidade;Contrato;Data de Assinatura;Vigência(Dias);Licitação
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;COTEG CONSTRUÇÕES E GABIÕES LTDA.;52.728.755/0001-00;Contratação para Execução de PROJETO EXECUTIVO E OBRAS DE CONTENÇÃO DE MARGENS DO CÓRREGO MARIA PAULA, LINDEIRO À RUA ANANATUBA, em área da Região Administrativa da Subprefeitura de Vila Maria/Vila Guilherme (SP ? MG).;76.050,11;CONVITE EXTRATO DE CONTRATO;;13/7/2006;60;02/SMSP/SPMG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;CONSTRUTURAL Engenharia e Construções Ltda.;68.224.948/0001-64;Contratação para Execução de obras de recuperação das pistas, execução de caminho, recuperação do sistema de drenagem e instalação de iluminação no PARQUE DO TROTE, em área da região administrativa da SUBPREFEITURA DE VILA MARIA/VILA GUILHERME (SP.MG);925.292,67;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;17/10/2006;60;01/SMSP/SPMG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;SABESP;43.776.517/0319-05;Aquisição de 500 (quinhentos) m³/mês de água de reuso pelo período de 12 (doze) meses.;2.460,00;INEXIGIBILIDADE EXTRATO DE CONTRATO;;10/10/2006;360;2006-0.189.897-0;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;CONSTRUTURAL ENGENHARIA E CONSTRUÇÕES LTDA.;68.224.948/0001-64;Contratação para Execução de OBRAS DE INTERVENÇÃO PARA MELHORIA DA ACESSIBILIDADE ABRANGENDO A CONSTRUÇÃO DE RAMPAS E PASSEIOS, em área de abrangência da Subprefeitura de Vila Maria ? Vila Guilherme (SP/MG), conforme relação constante do Anexo III do Convite.;52.051,24;CONVITE EXTRATO DE CONTRATO;;27/8/2006;60;03/SMSP/SPMG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;JARC TRANSP. CONST. PAISAGISMO E SERVIÇOS LTDA.;56.557.747/0001-08;Contratação para Prestação de serviços de CONSERVAÇÃO DE PAVIMENTOS VIÁRIOS (TAPA BURACOS), ATRAVÉS DE 01 (uma) EQUIPE/MÊS, pelo prazo de 04 (quatro) meses, com possibilidade de prorrogação.;76.000,00;PREGÃO EXTRATO DE CONTRATO;;31/10/2006;150;15/SMSP/SPMG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;A. Tonanni Construções e Serviços Ltda.;50.583.954/0001-42;Contratação para EXECUÇÃO DE PISOS INTERTRAVADOS RELATIVO AO ?PROGRAMA PASSEIO LIVRE 2006 ? CALÇADAS?, em área de abrangência da Subprefeitura de Vila Maria / Vila Guilherme (SP - MG), conforme relação de locais constante do Anexo II do Edital.;158.819,05;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;8/11/2006;75;02/SMSP/SPMG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;REFERMA CONSTRUÇÕES LTDA.;03.680.207/0001-42;Contratação de OBRA PARA AMPLIAÇÃO DE DUAS SALAS DE AULA E UM DEPÓSITO NA EMEI ÍTALO BETTARELLO, situada a Av. Júlio Buono nº 2680, em área sob jurisdição desta SP-MG).;108.602,28;CONVITE EXTRATO DE CONTRATO;;16/10/2006;60;05/SMSP/SPMG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;CONEL Construção Ltda.;05.246.623/0001-62;CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO NA CEI MARIA HENRIQUETA CATITE, situada a Rua Dom Luis Felipe de Orleans nº 1000, em área sob jurisdição desta SP-MG.;102.785,14;CONVITE EXTRATO DE CONTRATO;;26/10/2006;60;06/SMSP/SPMG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;ERA TECNICA ENGENHARIA CONSTRUÇÕES E SERV. LTDA.;65.035.222/0001-95;Locação de 01 (UMA) PÁ CARREGADEIRA DE PNEU TIPO CAT 930 T, MICHIGAN 55 C ou similar, INCLUINDO OPERADOR E COMBUSTIVEL, ano de fabricação 1995 ou mais recente, por um período de 02 (dois) meses, com possibilidade de prorrogação.;33.200,00;PREGÃO EXTRATO DE CONTRATO;;6/11/2006;30;16/SMSP/SP.MG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;CONEL CONSTRUÇÕES LTDA.;05.246.623/0001-62;Contratação de  serviços de reforma da rede de água e reparos de pintura e alvenaria da unidade educacional EMEI JOSÉ JOAQUIM DA SILVA, situada a Rua Soldado Anésio Antão Ferreira s/nº, em área sob jurisdição desta SP-MG.;67.883,03;CONVITE EXTRATO DE CONTRATO;;21/11/2006;60;07/SMSP/SP.MG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;LEMAM CONSTRUÇÕES E COMÉRCIO LTDA.;04.002.395/0001-12;Contratação de obras de reforma parcial do CENTRO DE CONVIVÊNCIA DO PARQUE NOVO MUNDO, situado à Rua Dilce Freitas da Silva nº 111, em área sob jurisdição desta SP-MG.;46.695,92;CONVITE EXTRATO DE CONTRATO;;14/11/2006;60;08/SMSP/SPMG/2006;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;META Transportes Ltda.;64.059.041/0001-36;Contratação para prestação de serviços de locação de 08 veículos Vans ou Minivans e 03 (três) veículos Sedans, para uso desta SP.MG, do Conselho Tutelar e Assistência Social.;114.652,34;DISPENSA EXTRATO DE CONTRATO;;5/12/2006;90;2006-0.318.532-7;
SUBPREFEITURA: VILA MARIA/VILA GUILHERME;ASSOC. PREST. SERV. EM PISCINA DO EST. DE SP;07.304.908/0001-38;Contratação para prestação de serviços de tratamento de piscinas com fornecimento de materiais, manutenção de bombas e áreas circundantes pelo período de 01 (um) mês, 02 (dois) tratadores, para o Clube da Cidade Thomaz Mazzoni.;7.980,00;DISPENSA EXTRATO DE CONTRATO;;11/12/2006;30;2006-0.313.543-5;
SUBPREFEITURA: VILA MARIANA;TECFORMA ARQUITETURA E CONSTRUÇÕES LTDA;04.524.405/0001-80;Reforma das instalações elétricas, hidráulicas e predial da EMEI Sena Madureira;38.161,52;CONVITE EXTRATO DE CONTRATO;;11/10/2006;60;02/SPVM/2006;
SUBPREFEITURA: VILA MARIANA;HEBROM CONSTRUÇÕES LTDA;04.941.945/0001-69;Reforma das instalações elétricas, hidráulica e predial da EMEF João Carlos da Silva Borges, conforme Memorial Descritivo - ANEXO II do Edital;41.660,55;CONVITE EXTRATO DE CONTRATO;;9/10/2006;60;03/SPVM/2006;
SUBPREFEITURA: VILA MARIANA;EMATEC ENGENHARIA E SISTEMAS DE MANUTENÇÃO LTDA;59.072.421/0001-70;Reforma predial das salas 13 e 38 da sede desta SPVM visando a implantação do BANCO DO POVO;20.113,05;CONVITE EXTRATO DE CONTRATO;;1/9/2006;60;04/SPVM/2006;
SUBPREFEITURA: VILA MARIANA;HEBROM CONSTRUÇÕES LTDA;04.941.945/0001-69;Execução de serviços e obras para instalação do ECOPONTO;94.189,24;CONVITE EXTRATO DE CONTRATO;;27/10/2006;60;06/SPVM/2006;
SUBPREFEITURA: VILA MARIANA;CONSITEC CONSTRUÇÕES E TELECOMUNICAÇÕES LTDA;02.243.019/0001-94;Reforma predial e acessibilidade da Biblioteca Viriato Correa;68.878,48;CONVITE EXTRATO DE CONTRATO;;26/10/2006;60;07/SPVM/2006;
SUBPREFEITURA: VILA MARIANA;CONSITEC CONSTRUÇÕES E TELECOMUNICAÇÕES LTDA;02.243.019/0001-94;Reforma das instalações elétricas,hidraulica e predial da EMEI TENENTE PAULO ALVES;31.989,32;CONVITE EXTRATO DE CONTRATO;;25/10/2006;30;09/SPVM/2006;
SUBPREFEITURA: VILA MARIANA;ENACOM ENGENHARIA LTDA;29.959.582/0001-10;Execução de obras de construção de passeios e acessos a deficientes físicos na Rua Pedro de Toledo e imediações-Programa Passeio Livre;291.583,63;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;9/11/2006;90;003/SPVM/2006;
SUBPREFEITURA: VILA MARIANA;MAFEN ENGENHARIA E CONSTRUÇÕES LTDA;01.078.768/0001-40;Reforma dos banheiros e copa da sede da Subprefeitura de Vila Mariana;66.794,99;CONVITE EXTRATO DE CONTRATO;;23/11/2006;60;10/SPVM/2006;
SUBPREFEITURA: VILA MARIANA;QUALITÉCNICA COMÉRCIO E SERVIÇOS LTDA;04.437.161/0001-06;Prestação de serviços de limpeza, controle microbacteriológico de piscina e monitoramento aquático, através de empresa especializada, com fornecimento de materiais e equipamentos necessários à perfeita execução dos serviços no balneário Centro Educacional e Esportivo Mané Garrincha, pertencente a esta Subprefeitura;37.324,00;PREGÃO EXTRATO DE CONTRATO;;9/11/2006;210;11/SPVM/2006;
CULTURA;THERMON AR CONDICIONADO LTDA;62.082.821/0001-71;Manutenção preventiva e corretiva para o sistema de Ar Condicionado;168.000,00;PREGÃO EXTRATO DE CONTRATO;;19/5/2006;360;08/2006;
CULTURA;HEBROM CONSTRUÇÕES LTDA.;04.941.945/0001-69;Execução de serviços de manutenção civil da edificação da Biblioteca Municipal Álvares de Azevedo;207.465,70;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;8/11/2006;60;01/2006;
CULTURA;LEMAM CONSTRUÇÕES E COMÉRCIO LTDA.;04.002.395/0001-12;Serviços de manutenção civil da edificação da Biblioteca Municipal Alceu Amoroso Lima;63.304,31;CONVITE EXTRATO DE CONTRATO;;24/10/2006;60;04/2006;
CULTURA;INFRATERRA CONSTRUÇÕES E TERRAPLENAGEM LTDA;05.567.937/0001-67;Serviços de manutenção civil da edificação da Biblioteca Municipal Cassiano Ricardo;92.304,92;CONVITE EXTRATO DE CONTRATO;;7/11/2006;60;06/2006;
CULTURA;CONDABEL CONSTRUTORA DAUD BELCHOR LTDA.;46.048.542/0001-35;Serviços de manutenção civil da edificação da Biblioteca Municipal Roberto Santos;85.660,12;CONVITE EXTRATO DE CONTRATO;;31/10/2006;60;07/2006;
CULTURA;ALMEIDA SAPATA ENGENHARIA E CONSTRUÇÕES LTDA.;66.748.955/0001-30;Serviços de manutenção civil da Biblioteca Mário Schenberg;77.543,67;CONVITE EXTRATO DE CONTRATO;;24/10/2006;60;03/2006;
CULTURA;LEMAM CONSTRUÇÕES E COMÉRCIO LTDA.;04.002.395/0001-12;Serviços de manutenção civil da Biblioteca Hans Christian Andersen;97.487,22;CONVITE EXTRATO DE CONTRATO;;24/10/2006;60;05/2006;
CULTURA;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;44.932.077/0001-75;Locação de equipamento reprográfico colorido;32.616,00;PREGÃO EXTRATO DE CONTRATO;;8/12/2006;360;44/2006;
FUNDACAO THEATRO MUNICIPAL;ART PRINTER GRÁFICOS LTDA.;60.066.321/0001-10;Contratação de serviços gráficos;139.000,00;PREGÃO EXTRATO DE CONTRATO;;6/12/2006;360;69/2006;
EDUCAÇÃO;ELEVADORES ORION LTDA;05.823.840/0001-78;INCLUSÃO DA EMEI PARQUE BRISTOL NOS SERVIÇOS DE MANUTENÇÃO DE ELEVADORES;518,00;DISPENSA EXTRATO DE CONTRATO;;1/11/2006;365;2005-0.133.662-8;
EDUCAÇÃO;CTPT-COOPERATIVA DE TRABALHO DOS PROFISSIONAIS;05.358.562/0001-25;A ABERTURA DA LICITAÇÃO NA MODALIDADE PREGÃO PROMOVIDA PARA LOCAÇÃO DE VEÍCULOS;126.604,80;PREGÃO EXTRATO DE CONTRATO;;27/7/2006;360;001/CEJT/2006;
EDUCAÇÃO;GN-GERENCIAMENTO NACIONAL DE TRANSPORTE E SERVIÇOS;71.632.160/0001-00;A ABERTURA DA LICITAÇÃO NA MODALIDADE PREGÃO PROMOVIDA PARA LOCAÇÃO DE VEÍCULOS;90.720,00;PREGÃO EXTRATO DE CONTRATO;;27/7/2006;360;001/CEJT/2006;
EDUCAÇÃO;ARCHIOLLI CONFECÇÕES E EQUIPAMENTOS LTDA-EPP;03.113.629/0001-36;AQUISIÇÃO DE UNIFORMES PARA BANDAS E FANFARRAS;165.200,00;PREGÃO EXTRATO DE CONTRATO;;14/9/2006;30;200601301150;
EDUCAÇÃO;CONFECÇÕES GIGANTEX LTDA;58.062.951/0001-75;Aquisição de lençol e toalha;264.000,00;PREGÃO EXTRATO DE CONTRATO;;10/11/2006;30;200602277031;
EDUCAÇÃO;Fonte Nova Comércio e Serviços LTDA;00.288.666/0001-97;Contratação de Serviços para Confecção e Instalação de Playground em tronco de Eucalipto;2.176,20;PREGÃO EXTRATO DE CONTRATO;;7/11/2006;40;200601301362;
EDUCAÇÃO;TROPI´C COMERCIAL LTDA;64.650.583/0001-89;Aquisição de Playground;217.620,00;PREGÃO EXTRATO DE CONTRATO;;13/11/2006;30;200602754867;
ESPORTES, LAZER E RECREAÇÃO;TRANSLIGHT TRANSPORTES & SERVIÇOS LTDA;01.864.094/0001-00;contratação de empresa para prestação de serviços de LOCAÇÃO DE VEÍCULOS, com combustível e motoristas, para as Unidades da Secretaria Municipal de Esporte, Lazer e Recreação ? SEME no total de 08 (oito) veículos: 01 veículo tipo perua ?KOMBI? ou similar e 07 veículos tipo ?GOL? ou similar;55.651,20;PREGÃO EXTRATO DE CONTRATO;;12/7/2006;360;005/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;DEMAX SERVIÇOS E COMÉRCIO LTDA;48.096.044/0001-93;Contratação de empresa especializada para prestação de serviços de limpeza e conservação, com fornecimento de materiais e equipamentos nas dependências do Estádio Municipal "Paulo Machado de Carvalho";484.800,00;PREGÃO EXTRATO DE CONTRATO;;13/6/2006;360;013/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;LOCCAR LOCADORA DE VEICULOS LTDA;01.512.027/0001-26;Aquisição de bicicletas e acessórias para o Departamento de Promoções Esportivas, Lazer e Recreação - DEPEL;271.656,00;PREGÃO EXTRATO DE CONTRATO;;29/6/2006;360;009/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;PILÃO ENGENHARIA E CONSTRUÇÕES LTDA.;01.294.872/0001-72;Execução de serviços e obras de manutenção no campo de futebol jardim helena;63.858,99;CONVITE EXTRATO DE CONTRATO;;6/9/2006;60;001/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;CONSITEC CONSTRUÇÕES E TELECOMUNICAÇÕES LTDA.;02.243.019/0001-94;Execução de serviços e obras de reforma e adequação (modernização) no Campo do Santos, localizado na Rua Celso Lara Berberis, s/nº - Capela do Socorro;53.863,98;CONVITE EXTRATO DE CONTRATO;;18/10/2006;60;2005-0.006.838-7;
ESPORTES, LAZER E RECREAÇÃO;PILÃO ENGENHARIA E CONSTRUÇÕES LTDA.;01.294.872/0001-72;Execução de serviços e obras de manutenção  e modernização no Campo 1° de Maio, localizado na Rua Bandeira de Aracambí, s/n° ? São Mateus;44.366,06;CONVITE EXTRATO DE CONTRATO;;6/9/2006;60;006/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;PILÃO ENGENHARIA E CONSTRUÇÕES LTDA;01.294.872/0001-72;OBJETO:  Execução de serviços e obras de reforma e adequação (modernização) no Clube da Comunidade Isidoro Mateus, localizado na Rua Nossa Senhora da Fontes s/n;55.418,88;CONVITE EXTRATO DE CONTRATO;;20/9/2006;60;007/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;CONSTROTURA ROY LTDA;43.898.972/0001-58;Fornecimento e instalação de grupo gerador trifásico, projetores, lâmpadas e circuitos visando constituir o sistema de iluminação de emergência do Estádio Municipal ?Paulo Machado de Carvalho;92.219,49;CONVITE EXTRATO DE CONTRATO;;18/10/2006;60;005/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;MAFEN ENGENHARIA E CONSTRUÇÕES LTDA.;01.078.768/0001-40;Reforma das luminárias da sala de judô, dos sanitários dos funcionários e dos refeitórios dos atletas do Centro Olímpico de Treinamento e Pesquisa - COTP, localizado na Av. Ibirapuera, 1315;46.167,39;CONVITE EXTRATO DE CONTRATO;;17/10/2006;60;010/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;MAFEN ENGENHARIA E CONSTRUÇÕES LTDA;01.078.768/0001-40;EXECUÇÃO DE SERVIÇOS E OBRAS DE REFORMA E ADEQUAÇÃO (MODERNIZAÇÃO) NO CLUBE DA COMUNIDADE JARDIM PLANALTO, LOCALIZADA NA RUA DOS QUILOMBOS, 178 - JARDIM PLANALTO;43.990,25;CONVITE EXTRATO DE CONTRATO;;23/10/2006;60;12/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;MAFEN ENGENHARIA E CONSTRUÇÕES LTDA.;01.078.768/0001-40;Execução de serviços de reforma dos vestiários do Estádio Municipal Jack Marin, localizado na Rua Muniz de Souza nº 1119;42.926,62;CONVITE EXTRATO DE CONTRATO;;17/11/2006;60;2006-0.198.010-3;
ESPORTES, LAZER E RECREAÇÃO;CONSTRUTORA ROY LTDA;43.898.972/0001-58;Execução de serviços de manutenção no campo 2 do COTP, localizado na Av. Ibirapuera, 1315 ? Moema;44.575,92;CONVITE EXTRATO DE CONTRATO;;13/12/2006;60;014/SEME/2006;
ESPORTES, LAZER E RECREAÇÃO;CONSTRUTORA ROY LTDA;43.898.972/0001-58;Execução de serviços de recuperação das quadras poliesportivas da Escola de Futebol da Aclimação - Jack Marin, localizado na Rua Muniz de Sousa, s/nº;57.682,75;CONVITE EXTRATO DE CONTRATO;;11/12/2006;60;015/SEME/2006;
HABITAÇÃO;OMEGA PAPER COMERCIAL LTDA-EPP;05.468.527/0001-69;Fornecimento de água mineral natural, sem gás e com gás;10.968,00;PREGÃO EXTRATO DE CONTRATO;;25/5/2006;360;003/2006;
HABITAÇÃO;EPT ENGENHARIA E PESQUISA TECNOLÓGICA S/A;60.730.645/0001-01;Execução de obras de contenção da Trav. Flamínio Bellini Carri, antiga Rua Nelio de Freitas, no loteamento Recanto Verde do Sol - Gleba II, subprefeitura de São Mateus.;238.957,45;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;23/11/2006;60;001/2006;
HABITAÇÃO;BORGES FONSECA ENGENHARIA E COMÉRCIO LTDA.;03.966.031/0001-90;Execução de obras de pavimentação, drenagem e paisagismo, no loteamento Jd. Três Marias, localizado na Subprefeitura de Campo Limpo;726.595,26;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;16/11/2006;180;002/2006;
HABITAÇÃO;BORGES FONSECA ENGENHARIA E COMÉRCIO LTDA;03.966.031/0001-90;Execução de obras de contenção, recomposição do pavimento e paisagismo, na rua Mica, localizada no loteamento Jd. Alto de Taipas.;229.251,52;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;14/12/2006;60;003/2006;
HABITAÇÃO;CONGRESIL ENGENHARIA LTDA;07.381.103/0001-98;Execução de obras de reforma dos 19º e 11º andares do Edifício Martinelli.;291.282,54;TOMADA DE PREÇOS EXTRATO DE CONTRATO;;17/11/2006;45;004/2006;
NEGÓCIOS JURÍDICOS;GOMAQ MÁQUINAS PARA ESCRITÓRIO LTDA.;61.457.941/0001-43;locação de equipamentos de reprografia, de acordo com o Anexo I do edital, para PGM, CEJUR e SCI.;19.368,00;PREGÃO EXTRATO DE CONTRATO;;24/7/2006;10;006/PGM/06;
NEGÓCIOS JURÍDICOS;DESIGNER RECURSOS HUMANOS LTDA;06.008.945/0001-36;Aquisição de suprimentos para impressoras, destinados aos Departamentos de Desapropriações, Patrimonial, Judicial e de Procedimentos Disciplinares, da Procuradoria Geral do Município, conforme descrições e quantidades dos materiais, especificações técnicas e condições de fornecimento constantes do Termo de Referência ? Anexo I, parte integrante do edital.;15.550,00;PREGÃO EXTRATO DE CONTRATO;;31/7/2006;360;008/PGM/06;
NEGÓCIOS JURÍDICOS;Anderson Miranda Bastos - MAX PAPER COM. DISTR. LT;01.860.264/0001-88;resma de papel sulfite, Ofício II, 216x33mm, 75g/m, na cor branca, de acordo com o Anexo I, parte integrante do edital.;30.608,90;PREGÃO EXTRATO DE CONTRATO;;29/9/2006;360;11/PGM/06;
NEGÓCIOS JURÍDICOS;CLAER SERVIÇOS GERAIS LTDA.;04.983.028/0001-47;Prestação de serviços de limpeza, asseio e conservação predial, no prédio do Departamento Fiscal, situado na Rua Maria Paula, 126 e 136, de acordo com o Anexo I, parte integrante do edital.;15.590,00;PREGÃO EXTRATO DE CONTRATO;;2/10/2006;360;12/PGM/06;
NEGÓCIOS JURÍDICOS;Portas de Aço Mega Star LTDA;01.930.603/0001-55;Contratação de serviços de manutenção de portões basculantes;280,00;DISPENSA EXTRATO DE CONTRATO;;22/11/2006;360;-2006-0.080.922-2;
NEGÓCIOS JURÍDICOS;SIMPRESS, LOC. E SERV. ltda;07.432.517/0001-07;LOCAÇÃO DE EQUIPAMENTOS DE REPROGRAFIA, DE PEQUENO PORTE, DE ACORDO COM AS ESPECIFICAÇÕES TÉCNICAS DESCRITAS NO TERMO DE REFERÊNCIA - ANEXO I, DO EDITAL.;488,00;PREGÃO EXTRATO DE CONTRATO;;14/12/2006;360;18/PGM/06;
NEGÓCIOS JURÍDICOS;Cooper-Cill Cooperat. de Trab. em Adm. Empresas;05.783.760/0001-36;Prestação de serviços de limpeza, asseio e conservação predial, visando à obtenção de adequadas condições de salubridade e higiene, com a disponibilização de mão-de-obra, saneantes domissanitários, materiais e equipamentos, no Departamento de Desapropriações da Procuradoria Geral do Município, situado na Rua Conselheiro Furtado, 166, Liberdade, de acordo com as especificações técnicas e condições de prestação dos serviços constantes do Termo de Referência - Anexo I, parte integrante do edital.;7.690,00;PREGÃO EXTRATO DE CONTRATO;;22/12/2006;360;17/PGM/06;
NEGÓCIOS JURÍDICOS;TECMASTER TÉCNICA COMERCIAL LTDA - EPP;01.034.734/0001-54;Serviços de manutenção preventiva e corretiva de máquinas de escrever, calcular e de aparelhos transceptores fac-símiles.;665,04;DISPENSA EXTRATO DE CONTRATO;;4/12/2006;30;2006-0.245.864-8;
SAÚDE;Unifarma Gestão de Medicamentos e Materiais Ltda.;05.798.383/0001-09;Aquisição de Freezer e Refrigeradores para banco de sangue;313.600,00;PREGÃO EXTRATO DE CONTRATO;;2/10/2006;90;225/2006-SMS.G;
SAÚDE;TOESA SERVICE LTDA;32.056.848/0001-29;Contratação de Serviço de Remoção de Pacientes por meio de Ambulâncias de Suporte Básico;702.000,00;PREGÃO EXTRATO DE CONTRATO;;11/7/2006;360;12/2006;
SUBPREFEITURA: SÃO MATEUS;JODISA ENGENHARIA LTDA.;04.967.413/0001-09;obra de ampliação de salas de aula e reforma parcial da CEI Antonio Assunção Ferreira;132.782,24;CONVITE EXTRATO DE CONTRATO;;3/3/2006;90;27/SP-SM/2005;
SUBPREFEITURA: SÃO MATEUS;MAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA.;67.192.609/0001-80;EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL - EMEF CARLOS CORREIA MASCARO;87.275,63;CONVITE EXTRATO DE CONTRATO;;7/3/2006;60;05/SP-SM/2006;
SUBPREFEITURA: SÃO MATEUS;MAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA.;67.192.609/0001-80;EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL - CEI DIRETA JARDIM NOVE DE JULHO;44.927,14;CONVITE EXTRATO DE CONTRATO;;7/3/2006;90;08/SP-SM/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;DISTRIBUIDORA DE SUPRIMENTOS ÉTICA LTDA;04.708.626/0001-08;FORNECIMENTO DE MATERIAIS DE INFORMÁTICA;31.849,98;PREGÃO EXTRATO DE CONTRATO;;8/3/2006;90;114/2005;
INFRA-ESTRUTURA URBANA E OBRAS;GRAMBEL TELEINFORMÁTICA LTDA;65.825.861/0001-54;Prestação dos Serviços de Manutenção Preventiva e Corretiva com fornecimento de ks, aparelhos telefônicos, placas e demais materiais destinados à ampliação dos servidores do Edifício Mendes Caldeira - praça da República, 154 e Edifício Olido - av. São João - 473 - 19º andar, nas diversas Unidades da Secretaria de Infra-Estrutura Urbana e obras, conforme especificações anexas ao presente Convite.;62.967,00;CONVITE EXTRATO DE CONTRATO;;10/3/2006;360;006/06/SIURB;
SUBPREFEITURA: SÃO MATEUS;MAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA.;67.192.609/0001-80;EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL - EMEI HENRIQUE RICCHETTI;27.639,81;CONVITE EXTRATO DE CONTRATO;;10/3/2006;90;10/SP-SM/2006;
SUBPREFEITURA: SÃO MATEUS;MAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA.;67.192.609/0001-80;EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL - EMEI JESUÍNA NUNES BARBOSA;85.966,27;CONVITE EXTRATO DE CONTRATO;;10/3/2006;90;07/SP-SM/2006;
COMPANHIA DE ENGENHARIA DE TRAFEGO;FORD MOTOR COMPANY BRASIL LTDA;03.470.727/0016-07;Fornecimento de veículos do tipo pick-up, tração tipo 4 x 2, ano de fabricação não inferior a 2006 e modelo não inferior a 2006, zero km;1.279.530,00;PREGÃO EXTRATO DE CONTRATO;;13/3/2006;170;85/2005;
COMPANHIA DE ENGENHARIA DE TRAFEGO;BRASOFTWARE INFORMÁTICA LTDA;57.142.978/0001-05;FORNECIMENTO DE 1.100 LICENÇAS DO PRODUTO MCAFEE AVD ACTIVE VIRUS DEFENSE COM PRIME SUPPORT CONNECT POR DOIS ANOS;124.300,00;PREGÃO EXTRATO DE CONTRATO;;14/3/2006;30;101/2005;
COMPANHIA DE ENGENHARIA DE TRAFEGO;FERRONI INFORMÁTICA COMÉRCIO E SERVIÇOS;00.510.077/0001-01;Atualização do software Autodesk;187.350,00;PREGÃO EXTRATO DE CONTRATO;;14/3/2006;30;102/2005;
SUBPREFEITURA: SÃO MATEUS;MAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA.;67.192.609/0001-80;EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL - EMEF RODRIGO MELO FRANCO;87.658,06;CONVITE EXTRATO DE CONTRATO;;14/3/2006;60;02/SP-SM/2006;
SUBPREFEITURA: SÃO MATEUS;MAS CONSTRUÇÕES E EMPREENDIMENTOS LTDA.;67.192.609/0001-80;EXECUÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL - EMEI JOSÉ MAURO DE VASCONCELOS;77.843,03;CONVITE EXTRATO DE CONTRATO;;14/3/2006;60;03/SP-SM/2006;
SUBPREFEITURA: SÃO MATEUS;HERSA ENGENHARIA E SERVIÇOS LTDA.;01.376.473/0001-50;OBRA DE AMPLIAÇÃO DE SALAS DE AULA E REFORMA PARCIAL DA CEI JARDIM SÃO FRANCISCO;127.629,21;CONVITE EXTRATO DE CONTRATO;;15/3/2006;90;30/SP-SM/05;
COMPANHIA DE ENGENHARIA DE TRAFEGO;TRANSPORTADORA TURÍSTICA BENFICA LTDA;59.275.289/0001-02;Prestação de serviços de transporte de estudantes e grupos da 3ª idade, através de locação de ônibus padrão rodoviário, com capacidade para no mínimo 48 lugares, com motorista e combustível;314.800,00;PREGÃO EXTRATO DE CONTRATO;;17/3/2006;360;117/05;
CULTURA;ROQUEPIANO COM. REPRESENTAÇÃO E IMPORTAÇÃO LTDA;00.458.379/0001-88;Contr. de serviços de assistência técnica, manutenção preventiva e corretiva, incluindo a afinação e pequenos reparos nos 37 pianos pertencentes ao Teatro Municipal.;35.160,00;PREGÃO EXTRATO DE CONTRATO;;6/3/2006;360;2005-0.188.122-7;
